"obs","id","time","strawberry","blueberry","pina.colada","plain","mixed.berry","price"
2629,"2164863",10359,0,0,0,0,1,68.96
2637,"2165746",9667,2,0,0,0,0,62
2638,"2165746",9678,2,0,0,0,0,58.96
2639,"2165746",9706,2,0,0,0,0,58.96
2640,"2165746",9737,2,0,0,0,0,58.96
2641,"2165746",9785,1,0,0,0,0,65.04
2642,"2165746",9885,0,2,0,0,0,65.04
2644,"2165746",9909,2,0,0,0,0,65.04
2645,"2165746",9920,0,0,0,0,1,65.04
2646,"2165746",9954,0,0,1,0,0,63.04
2647,"2165746",10013,1,0,0,0,0,65.04
2648,"2165746",10020,2,0,0,0,1,48.96
2649,"2165746",10040,1,0,0,0,0,65.04
2650,"2165746",10084,0,0,2,0,0,65.04
2651,"2165746",10119,1,0,0,0,0,50
2652,"2165746",10170,0,0,1,0,0,39.04
2653,"2165746",10237,1,0,0,0,0,68.96
2654,"2165746",10254,1,0,0,0,0,68.96
2655,"2165746",10280,2,0,0,0,0,39.04
2656,"2165746",10296,0,0,1,0,0,39.04
2657,"2165746",10301,0,0,0,0,2,39.04
2658,"2165746",10315,0,0,1,0,0,68.96
2659,"2165746",10367,1,0,0,0,0,65.04
2661,"2165746",10450,1,0,0,0,0,50
2662,"2165746",10452,0,0,1,0,0,50
2663,"2165779",10025,0,1,0,0,0,48.96
2664,"2165779",10106,3,0,0,0,0,33.52
2665,"2165779",10134,1,0,0,0,0,68.96
2666,"2165779",10142,1,0,0,0,0,68.96
2667,"2165779",10171,2,0,2,0,0,39.04
2668,"2165779",10277,2,0,0,0,0,39.04
2669,"2165779",10280,4,0,0,0,0,39.04
2670,"2165779",10300,2,0,0,0,2,39.04
2671,"2165779",10417,1,0,0,0,1,68.96
2672,"2165951",9667,0,2,0,0,0,62
2673,"2165951",9705,0,1,0,0,0,58.96
2674,"2165951",9779,3,0,0,0,0,39.04
2675,"2165951",9917,0,1,0,0,0,65.04
2676,"2165951",10029,0,1,0,0,0,65.04
2677,"2165951",10272,0,1,0,0,0,50
2678,"2165951",10336,0,1,0,0,0,50
2679,"2166223",10018,0,0,0,1,0,48.96
2680,"2166223",10386,0,0,0,2,0,50
2682,"2166934",9720,0,0,0,0,1,58.96
2683,"2166934",10168,1,0,0,0,0,68.96
2684,"2166934",10174,0,0,0,0,2,39.04
2685,"2167221",10388,2,0,0,0,0,68.96
2686,"2167221",10441,0,0,2,0,0,68.96
2687,"2167320",9705,1,0,0,0,0,58.96
2688,"2167320",9950,1,0,0,0,0,45.04
2689,"2167320",10255,1,0,0,0,0,68.96
2691,"2167817",9747,1,0,1,0,0,58.96
2692,"2167817",9771,1,0,1,0,0,39.04
2694,"2167817",10274,1,0,0,0,0,65.04
2695,"2167825",9679,0,0,0,0,2,58.96
2697,"2167825",9788,8,0,0,0,0,39.04
2698,"2168005",9935,1,0,0,0,1,50
2699,"2168005",9953,0,0,0,0,2,45.04
2700,"2168013",9808,0,1,0,0,0,39.04
2701,"2168013",10333,0,0,1,0,0,68.96
2702,"2168443",9811,0,1,0,0,2,39.04
2703,"2168443",9819,0,0,0,0,8,48.96
2704,"2168443",9824,0,2,0,0,0,48.96
2705,"2168443",9992,0,3,0,0,0,48.96
2706,"2168443",10018,0,0,0,0,2,48.96
2707,"2168443",10152,0,6,0,0,0,33.36
2708,"2168443",10175,0,6,0,0,0,39.04
2709,"2168443",10182,0,2,0,0,0,50
2710,"2168443",10266,2,2,0,0,2,44
2711,"2168443",10272,0,2,0,0,0,50
2712,"2168443",10340,0,2,0,0,0,50
2713,"2168443",10343,0,0,0,0,2,50
2714,"2168443",10387,1,3,1,0,0,50
2715,"2168443",10389,0,2,0,0,0,50
2716,"2168443",10450,2,2,2,0,0,50
2718,"2169128",9724,3,0,0,0,0,58.96
2720,"2169128",9759,2,0,0,0,0,58.96
2721,"2169128",10053,1,0,0,0,0,65.04
2722,"2169128",10088,1,0,0,0,0,65.04
2723,"2169250",9671,1,0,0,0,1,62
2724,"2169250",9709,1,0,0,0,1,58.96
2725,"2169268",10243,0,0,1,0,0,68.96
2726,"2169268",10253,2,0,0,0,0,68.96
2727,"2169268",10284,0,0,3,0,0,68.96
2728,"2169268",10380,0,1,0,0,0,68.96
2729,"2169268",10396,1,0,0,0,0,68.96
2730,"2169268",10425,0,2,0,0,0,68.96
2731,"2169268",10455,2,0,4,0,0,50
2732,"2169896",9900,0,0,0,1,0,65.04
2733,"2169896",10031,0,0,0,1,0,65.04
2734,"2169896",10101,0,0,0,1,0,65.04
2735,"2169896",10115,0,0,0,1,0,68.96
2736,"2169896",10207,0,0,0,1,0,39.04
2737,"2169896",10315,0,0,0,1,0,68.96
2738,"2169896",10318,0,0,0,1,0,68.96
2742,"2170639",9809,0,0,0,1,0,65.04
2743,"2170639",10010,0,0,0,1,0,65.04
